"cd_nodo","ds_nodo","cd_accesso","business_process","pg_ordinamento","fl_terminale","livello","url_icona","cd_proprio_nodo","dacr","utcr","duva","utuv","pg_ver_rec","cd_nodo_padre","url_icona_open"
"0.MAG.TABR.TIPOMOV.AZIONI.M","gestione","MAGTABRTIPOMOVAZIONM","CRUDTipoMovimentoMagAzBP","1","Y","5","NULL","M","2017-04-27T15:31:15.000","$$$$$SYSTEM$$$$$","2017-04-27T15:31:15.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOMOV.AZIONI","NULL"
"0.MAG.TABR.TIPOMOV.AZIONI.V","visualizzazione","MAGTABRTIPOMOVAZIONV","CRUDTipoMovimentoMagAzBP","1","Y","5","NULL","V","2017-04-27T15:31:15.000","$$$$$SYSTEM$$$$$","2017-04-27T15:31:15.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOMOV.AZIONI","NULL"
"0.CFG.PROGETTI.TABRIF","Tabelle di riferimento","NULL","NULL","4","N","3","NULL","TABRIF","2017-06-07T14:18:52.000","$$$$$SYSTEM$$$$$","2017-06-07T14:18:52.000","$$$$$SYSTEM$$$$$","1","0.CFG.PROGETTI","NULL"
"0.CFG.PROGETTI.TABRIF.VOCEECON","Voce Piano Economico Progetto","NULL","NULL","1","N","4","NULL","VOCEECON","2017-06-07T14:18:52.000","$$$$$SYSTEM$$$$$","2017-06-07T14:18:52.000","$$$$$SYSTEM$$$$$","1","0.CFG.PROGETTI.TABRIF","NULL"
"0.CFG.PROGETTI.TABRIF.VOCEECON.V","visualizzazione","CFGPROGERCOREVOCECOV","VocePianoEconomicoPrgBP","1","Y","5","NULL","V","2017-06-07T14:18:53.000","$$$$$SYSTEM$$$$$","2017-06-07T14:18:53.000","$$$$$SYSTEM$$$$$","1","0.CFG.PROGETTI.TABRIF.VOCEECON","NULL"
"0.CFG.PROGETTI.TABRIF.VOCEECON.G","gestione","CFGPROGERCOREVOCECOM","VocePianoEconomicoPrgBP","2","Y","5","NULL","M","2017-06-07T14:18:53.000","$$$$$SYSTEM$$$$$","2017-06-07T14:18:53.000","$$$$$SYSTEM$$$$$","1","0.CFG.PROGETTI.TABRIF.VOCEECON","NULL"
"0.CNS.PDGING.PRGSIN","Situazione Progetto/GAE","NULL","NULL","3","N","3","NULL","PRGSIN","2016-11-07T15:47:35.000","$$$$$SYSTEM$$$$$","2016-11-07T15:47:35.000","$$$$$SYSTEM$$$$$","1","0.CNS.PDGING","NULL"
"0.CNS.PDGING.PRGSIN.SPRG","Stampa Situazione Progetto/GAE","CNSPDGINGPRGSINSPRG","StampaSituazioneSinteticaProgettoBP","4","Y","5","NULL","SPRG","2016-11-07T15:47:39.000","$$$$$SYSTEM$$$$$","2016-11-07T15:47:39.000","$$$$$SYSTEM$$$$$","1","0.CNS.PDGING.PRGSIN","NULL"
"0.CFG.PDCECP.CLA","classificazione ufficiale E/P","NULL","NULL","4","N","3","NULL","CLA","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP","NULL"
"0.CFG.PDCECP.CLA.PARLIV","parametri livelli E/P","NULL","NULL","1","N","4","NULL","PARLIV","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA","NULL"
"0.CFG.PDCECP.CLA.PARLIV.M","gestione","CFGPDCEPPARLIVELLIM","CRUDConfigParametriLivelliEPBP","20","Y","4","NULL","M","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA.PARLIV","NULL"
"0.CFG.PDCECP.CLA.PARLIV.V","visualizzazione","CFGPDCEPPARLIVELLIV","CRUDConfigParametriLivelliEPBP","10","Y","4","NULL","V","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA.PARLIV","NULL"
"0.CFG.PDCECP.CLA.ECO","economica","NULL","NULL","2","N","4","NULL","ECO","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA","NULL"
"0.CFG.PDCECP.CLA.PAT","patrimoniale","NULL","NULL","3","N","5","NULL","PAT","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA","NULL"
"0.CFG.PDCECP.CLA.ECO.M","gestione","CFGPDCEPCLASVOCECOM","ClassificazioneVociEPEcoBP","20","Y","5","NULL","M","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA.ECO","NULL"
"0.CFG.PDCECP.CLA.ECO.V","visualizzazione","CFGPDCEPCLASVOCECOV","ClassificazioneVociEPEcoBP","10","Y","5","NULL","V","2017-07-26T11:45:50.000","CED_RP","2017-07-26T11:45:50.000","CED_RP","1","0.CFG.PDCECP.CLA.ECO","NULL"
"0.CFG.PDCECP.CLA.PAT.M","gestione","CFGPDCEPCLASVOCPATM","ClassificazioneVociEPPatBP","20","Y","5","NULL","M","2017-07-26T11:45:51.000","CED_RP","2017-07-26T11:45:51.000","CED_RP","1","0.CFG.PDCECP.CLA.PAT","NULL"
"0.CFG.PDCECP.CLA.PAT.V","visualizzazione","CFGPDCEPCLASVOCPATV","ClassificazioneVociEPPatBP","10","Y","5","NULL","V","2017-07-26T11:45:51.000","CED_RP","2017-07-26T11:45:51.000","CED_RP","1","0.CFG.PDCECP.CLA.PAT","NULL"
"0.ORD.ORDACQ.A","firma","ORDORDACQFIRV","CRUDFirmaOrdineAcqBP","1","Y","3","NULL","A","2017-08-31T17:20:39.000","$$$$$SYSTEM$$$$$","2017-08-31T17:20:39.000","$$$$$SYSTEM$$$$$","1","0.ORD.ORDACQ","NULL"
"0.DOC.MANDAT.PAG0A","automatico","DOCMANDATOAUTOMATICG","MandatoAutomaticoWizardBP","30","Y","3","NULL","M","2017-11-30T11:37:12.000","$$$$$MIGRAZIONE$$$$$","2017-11-30T11:37:12.000","$$$$$MIGRAZIONE$$$$$","1","0.DOC.MANDAT","NULL"
"0.MAG.SCARICHI","scarichi di magazzino","NULL","NULL","10","N","2","NULL","SCARICHI","2017-12-18T00:00:00.000","$$$$$SYSTEM$$$$$","2017-12-18T00:00:00.000","$$$$$SYSTEM$$$$$","1","0.MAG","NULL"
"0.MAG.SCARICHI.MANUALE","Scarico Manuale","MAGSCARSCARICMANUALG","ScaricoManualeMagazzinoBP","1","Y","3","NULL","MANUALE","2017-12-18T00:00:00.000","$$$$$SYSTEM$$$$$","2017-12-18T00:00:00.000","$$$$$SYSTEM$$$$$","1","0.MAG.SCARICHI","NULL"
"0.CFG.BILATERALI","Accordi Bilaterali","NULL","NULL","140","N","3","leaf.gif","BILATERALI","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG","NULL"
"0.CFG.BILATERALI.ACCORD","Accordi","NULL","NULL","10","N","4","NULL","ACCORD","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG.BILATERALI","NULL"
"0.CFG.BILATERALI.ACCORD.M","gestione","CFGBLTACCORDIM","CRUDBltAccordiBP","10","Y","5","NULL","M","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG.BILATERALI.ACCORD","NULL"
"0.CFG.BILATERALI.ACCORD.V","visualizzazione","CFGBLTACCORDIV","CRUDBltAccordiBP","20","Y","5","NULL","M","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG.BILATERALI.ACCORD","NULL"
"0.CFG.BILATERALI.VISITE","Visite","NULL","NULL","20","N","4","NULL","ACCORD","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG.BILATERALI","NULL"
"0.CFG.BILATERALI.VISITE.M","gestione","CFGBLTVISITEM","CRUDBltVisiteBP","10","Y","5","NULL","M","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG.BILATERALI.VISITE","NULL"
"0.CFG.BILATERALI.VISITE.V","visualizzazione","CFGBLTVISITEV","CRUDBltVisiteBP","20","Y","5","NULL","M","2012-01-30T00:00:00.000","S.I.","2012-01-30T00:00:00.000","S.I.","1","0.CFG.BILATERALI.VISITE","NULL"
"0.CNS.CON.SITSIN.Rend","Rendicontazione GAE","CONSGAEREND","ConsGAERendBP","5","Y","5","NULL","REND","2014-01-31T17:00:45.000","CED_RP","2014-01-31T00:00:00.000","CED_RP","1","0.CNS.CON.SITSIN","NULL"
"0.CFG.CONSUL","Consultazioni","NULL","NULL","150","N","2","NULL","CONSUL","2014-07-15T17:01:34.000","$$$$$SYSTEM$$$$$","2014-07-15T17:01:34.000","$$$$$SYSTEM$$$$$","1","0.CFG","NULL"
"0.CFG.CONSUL.INCASSBOR","Incarichi,Assegni,Borse di Studio","CFGINCARASSBORSV","ConsIncarAssRicBorseStBP","1","Y","3","NULL","INCASSBOR","2014-07-15T17:01:37.000","$$$$$SYSTEM$$$$$","2014-07-15T17:01:37.000","$$$$$SYSTEM$$$$$","1","0.CFG.CONSUL","NULL"
"0.DOC.ACCERT.ACCRES.A","amministra","DOCACCERTCOREACCRESA","CRUDAccertamentoResiduoAmministraBP","3","Y","4","NULL","M","2015-09-10T15:57:36.000","$$$$$MIGRAZIONE$$$$$","2015-09-10T15:57:36.000","$$$$$MIGRAZIONE$$$$$","1","0.DOC.ACCERT.ACCRES","NULL"
"0.ORD","Ordini","NULL","NULL","10","N","1","NULL","ORD","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0","NULL"
"0.MAG","Magazzino","NULL","NULL","11","N","1","NULL","MAG","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0","NULL"
"0.ORD.TABR","tabelle di riferimento","NULL","NULL","1","N","2","NULL","TABR","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.ORD","NULL"
"0.MAG.TABR","tabelle di riferimento","NULL","NULL","100","N","2","NULL","TABR","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG","NULL"
"0.MAG.TABR.GRPMERC","gruppo merceologico","NULL","NULL","1","N","3","NULL","GRPMERC","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR","NULL"
"0.MAG.TABR.GRPMERC.M","gestione","MAGTABRGRPMERCM","CRUDGruppoMerceologicoBP","1","Y","4","NULL","M","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.GRPMERC","NULL"
"0.MAG.TABR.GRPMERC.V","visualizzazione","MAGTABRGRPMERCV","CRUDGruppoMerceologicoBP","1","Y","4","NULL","V","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.GRPMERC","NULL"
"0.MAG.TABR.UNIMIS","unit? di misura","NULL","NULL","1","N","3","NULL","UNIMIS","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR","NULL"
"0.MAG.TABR.UNIMIS.M","gestione","MAGTABRUNIMISM","CRUDUnitaMisuraBP","1","Y","4","NULL","M","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.UNIMIS","NULL"
"0.MAG.TABR.UNIMIS.V","visualizzazione","MAGTABRUNIMISV","CRUDUnitaMisuraBP","1","Y","4","NULL","V","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.UNIMIS","NULL"
"0.MAG.TABR.UNIMIS.COEFFMAG","coeff. conversione magazzino","NULL","NULL","1","N","4","NULL","COEFFMAG","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.UNIMIS","NULL"
"0.MAG.TABR.UNIMIS.COEFFMAG.M","gestione","MAGTABRUNIMCOEFFMAGM","CRUDUnimisCoeffMagBP","1","Y","5","NULL","M","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.UNIMIS.COEFFMAG","NULL"
"0.MAG.TABR.UNIMIS.COEFFMAG.V","visualizzazione","MAGTABRUNIMCOEFFMAGV","CRUDUnimisCoeffMagBP","1","Y","5","NULL","V","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.UNIMIS.COEFFMAG","NULL"
"0.MAG.TABR.TIPOART","tipo articolo","NULL","NULL","1","N","3","NULL","TIPOART","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR","NULL"
"0.MAG.TABR.TIPOART.M","gestione","MAGTABRTIPOARTM","CRUDTipoArticoloBP","1","Y","4","NULL","M","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOART","NULL"
"0.MAG.TABR.TIPOART.V","visualizzazione","MAGTABRTIPOARTV","CRUDTipoArticoloBP","1","Y","4","NULL","V","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOART","NULL"
"0.ORD.TABR.UOP","unit? operativa","NULL","NULL","1","N","3","NULL","UOP","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR","NULL"
"0.ORD.TABR.UOP.M","gestione","ORDTABRUOPM","CRUDUnitaOperativaBP","1","Y","4","NULL","M","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:43.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.UOP","NULL"
"0.ORD.TABR.UOP.V","visualizzazione","ORDTABRUOPV","CRUDUnitaOperativaBP","1","Y","4","NULL","V","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.UOP","NULL"
"0.ORD.TABR.UOP.ASS","associazione unit? operativa","NULL","NULL","1","N","4","NULL","ASS","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.UOP","NULL"
"0.ORD.TABR.UOP.ASS.M","gestione","ORDTABRUOPASSM","CRUDAssUnitaOperativaBP","1","Y","5","NULL","M","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.UOP.ASS","NULL"
"0.ORD.TABR.UOP.ASS.V","visualizzazione","ORDTABRUOPASSV","CRUDAssUnitaOperativaBP","1","Y","5","NULL","V","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.UOP.ASS","NULL"
"0.MAG.TABR.RAGGR","raggruppamento magazzino","NULL","NULL","1","N","3","NULL","RAGGR","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR","NULL"
"0.MAG.TABR.RAGGR.M","gestione","MAGTABRRAGGRM","CRUDRaggrMagazzinoBP","1","Y","4","NULL","M","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.RAGGR","NULL"
"0.MAG.TABR.RAGGR.V","visualizzazione","MAGTABRRAGGRV","CRUDRaggrMagazzinoBP","1","Y","4","NULL","V","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.RAGGR","NULL"
"0.ORD.TABR.TIPOP","tipo operazione","NULL","NULL","1","N","3","NULL","TIPOP","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR","NULL"
"0.ORD.TABR.TIPOP.M","gestione","ORDTABRTIPOPM","CRUDTipoOperazioneBP","1","Y","4","NULL","M","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.TIPOP","NULL"
"0.ORD.TABR.TIPOP.V","visualizzazione","ORDTABRTIPOPV","CRUDTipoOperazioneBP","1","Y","4","NULL","V","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.TIPOP","NULL"
"0.ORD.TABR.TIPOP.ABILUTE","abilitazione utente","NULL","NULL","1","N","4","NULL","ABILUTE","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.TIPOP","NULL"
"0.ORD.TABR.TIPOP.ABILUTE.M","gestione","ORDTABRTIPOPABILUTEM","CRUDAbilUtUopOperBP","1","Y","5","NULL","M","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.TIPOP.ABILUTE","NULL"
"0.ORD.TABR.TIPOP.ABILUTE.V","visualizzazione","ORDTABRTIPOPABILUTEV","CRUDAbilUtUopOperBP","1","Y","5","NULL","V","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.TIPOP.ABILUTE","NULL"
"0.MAG.TABR.TIPOMOV","tipo movimento","NULL","NULL","1","N","3","NULL","TIPOMOV","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR","NULL"
"0.MAG.TABR.TIPOMOV.M","gestione","MAGTABRTIPOMOVM","CRUDTipoMovimentoMagBP","1","Y","4","NULL","M","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOMOV","NULL"
"0.MAG.TABR.TIPOMOV.V","visualizzazione","MAGTABRTIPOMOVV","CRUDTipoMovimentoMagBP","1","Y","4","NULL","V","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOMOV","NULL"
"0.MAG.TABR.TIPOMOV.AZIONI","azione","NULL","NULL","1","N","4","NULL","AZIONI","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","2017-04-27T15:29:44.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.TIPOMOV","NULL"
"0.MAG.TABR.LUOGOCONS","luogo consegna","NULL","NULL","1","N","3","NULL","LUOGOCONS","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR","NULL"
"0.MAG.TABR.LUOGOCONS.M","gestione","MAGTABRLUOGOCONSM","CRUDLuogoConsegnaBP","1","Y","4","NULL","M","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.LUOGOCONS","NULL"
"0.MAG.TABR.LUOGOCONS.V","visualizzazione","MAGTABRLUOGOCONSV","CRUDLuogoConsegnaBP","1","Y","4","NULL","V","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","1","0.MAG.TABR.LUOGOCONS","NULL"
"0.ORD.TABR.CAUSSPESA","causale spesa","NULL","NULL","1","N","3","NULL","CAUSSPESA","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR","NULL"
"0.ORD.TABR.CAUSSPESA.M","gestione","ORDTABRCAUSSPESAM","CRUDCausaleSpesaOrdBP","1","Y","4","NULL","M","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","2017-04-27T15:30:03.000","$$$$$SYSTEM$$$$$","1","0.ORD.TABR.CAUSSPESA","NULL"
"0.CNS.LIBROGIORNALE.STAMPA","stampa","CNSSTAMPALIBGIO","StampaLibroGiornaleBP","10","Y","3","NULL","STAMPA","2005-05-24T16:40:19.000","SPASIA","2005-05-24T16:40:19.000","SPASIA","1","0.CNS.LIBROGIORNALE","NULL"
"0.DOC.CON","Consultazioni","NULL","NULL","30","N","2","book_closed.gif","CON","2005-05-24T16:40:33.000","AMMINISTRATORE","2005-05-24T16:40:33.000","AMMINISTRATORE","1","0.DOC","book_opened.gif"
"0.DOC.CON.PARGIRO","Partite di Giro","NULL","NULL","10","N","3","NULL","PARGIRO","2005-05-24T16:40:33.000","AMMINISTRATORE","2005-05-24T16:40:33.000","AMMINISTRATORE","1","0.DOC.CON","NULL"
"0.DOC.CON.PARGIRO.REGCDS","Registro del CDS","CONSDOCAMMPARGIROCDS","ConsDocContPartiteGiroCdsBP","10","Y","4","NULL","REGCDS","2005-05-24T16:40:33.000","AMMINISTRATORE","2005-05-24T16:40:33.000","AMMINISTRATORE","1","0.DOC.CON.PARGIRO","NULL"
"0.DOC.CON.PARGIRO.REGCNR","Registro del CDS sul Bilancio CNR","CONSDOCAMMPARGIROCNR","ConsDocContPartiteGiroCnrBP","20","Y","4","NULL","REGCNR","2005-05-24T16:40:33.000","AMMINISTRATORE","2005-05-24T16:40:33.000","AMMINISTRATORE","1","0.DOC.CON.PARGIRO","NULL"
"0.AMM.CONS","Consultazioni","NULL","NULL","30","N","2","book_closed.gif","CONS","2005-05-24T16:40:39.000","AMMINISTRATORE","2005-05-24T16:40:39.000","AMMINISTRATORE","1","0.AMM","book_opened.gif"
"0.AMM.CONS.INVENT","Inventario","NULL","NULL","10","N","3","NULL","INVENT","2005-05-24T16:40:39.000","AMMINISTRATORE","2005-05-24T16:40:39.000","AMMINISTRATORE","1","0.AMM.CONS","NULL"
"0.DOC.CON.TIPISPESE","Tipi Spese","NULL","NULL","30","N","3","NULL","TIPISPESE","2005-11-08T12:23:24.000","CED","2005-11-08T12:23:24.000","CED","1","0.DOC.CON","NULL"
"0.DOC.CON.WORKPCK","GAE","NULL","NULL","20","N","3","NULL","WORKPCK","2005-05-24T16:40:39.000","AMMINISTRATORE","2005-05-24T16:40:39.000","AMMINISTRATORE","1","0.DOC.CON","NULL"
"0.PRV.CON","Consultazioni","NULL","NULL","70","N","2","book_closed.gif","CON","2005-05-24T16:40:40.000","AMMINISTRATORE","2005-05-24T16:40:40.000","AMMINISTRATORE","1","0.PRV","book_opened.gif"
"0.PRV.CON.PERSON","Personale","NULL","NULL","10","N","3","NULL","PERSON","2005-05-24T16:40:40.000","AMMINISTRATORE","2005-05-24T16:40:40.000","AMMINISTRATORE","1","0.PRV.CON","NULL"
"0.PRV.CON.PDGAGGREGATO","Discrepanze tra PdG Aggregato e PdG","NULL","NULL","20","N","3","NULL","PDGAGGREGATO","2005-05-24T16:40:40.000","AMMINISTRATORE","2005-05-24T16:40:40.000","AMMINISTRATORE","1","0.PRV.CON","NULL"
"0.PRV.CON.PDGCOMMESSA","Piano di gestione per commessa","NULL","NULL","30","N","3","NULL","PDGCOMMESSA","2005-05-24T16:40:40.000","AMMINISTRATORE","2005-05-24T16:40:40.000","AMMINISTRATORE","1","0.PRV.CON","NULL"
"0.PRV.CON.RESIDUI","Residui","NULL","NULL","50","N","3","NULL","RESIDUI","2005-07-05T11:27:23.000","AMMINISTRATORE","2005-07-05T11:27:23.000","AMMINISTRATORE","1","0.PRV.CON","NULL"
"0.PRV.CON.RESIDUI.CONSRICOSRES","Ricostruzione Residui","CONSRICOSRESIDUI","ConsRicostruzioneResiduiBP","10","Y","4","NULL","CONSRICOSRES","2005-07-05T11:27:23.000","AMMINISTRATORE","2005-07-05T11:27:23.000","AMMINISTRATORE","1","0.PRV.CON.RESIDUI","NULL"
"0.DOC.CON.TIPISPESE.CONSIMPPAG","Impegnato-Pagato per Tipi di Spese","CONSULTIMPPAGPERTIPO","ConsImpPagPerTipoBP","10","Y","4","NULL","CONSIMPPAG","2005-11-08T16:46:37.000","CED","2005-11-08T16:46:37.000","CED","1","0.DOC.CON.TIPISPESE","NULL"
"0.AMM.CONS.CONGUA","Conguaglio","NULL","NULL","30","N","3","NULL","CONGUA","2005-10-27T12:23:16.000","CED","2005-10-27T12:23:16.000","CED","1","0.AMM.CONS","NULL"
"0.AMM.CONS.CONGUA.TERZIDACONGUA","Terzi da Conguagliare","CONSULTTERZIDACONGUA","ConsTerziDaConguagliareBP","40","Y","4","NULL","TERZIDACONGUA","2005-10-27T18:01:18.000","CED","2005-10-27T18:01:18.000","CED","1","0.AMM.CONS.CONGUA","NULL"
"0.CNS.CON","Consultazioni","NULL","NULL","30","N","2","book_closed.gif","CON","2005-11-14T17:40:47.000","SYSTEM","2005-11-14T17:40:47.000","SYSTEM","1","0.CNS","book_opened.gif"
"0.CNS.CON.PDGASSESTATO","piano di gestione assestato","NULL","NULL","10","N","3","NULL","PDG_ASSESTATO","2005-11-14T17:40:47.000","SYSTEM","2005-11-14T17:40:47.000","SYSTEM","1","0.CNS.CON","NULL"
"0.CNS.CON.PDGASSESTATO.ETR","entrate","CONSPDGASSESAGGRETR","ConsPDGAssestatoAggregatoEtrBP","10","Y","4","NULL","ETR","2005-11-14T17:40:47.000","SYSTEM","2005-11-14T17:40:47.000","SYSTEM","1","0.CNS.CON.PDGASSESTATO","NULL"
"0.CNS.CON.PDGASSESTATO.SPE","spese","CONSPDGASSESAGGRSPE","ConsPDGAssestatoAggregatoSpeBP","20","Y","4","NULL","SPE","2005-11-14T17:40:47.000","SYSTEM","2005-11-14T17:40:47.000","SYSTEM","1","0.CNS.CON.PDGASSESTATO","NULL"
"0.AMM.COMPEN.CORI.MASSA","Liquidazione CORI massiva","NULL","NULL","3","N","4","NULL","MASSA","2005-12-12T15:15:30.000","CED","2005-12-12T10:09:01.000","CED","1","0.AMM.COMPEN.CORI","NULL"
"0.AMM.COMPEN.CORI.MASSA.M","gestione","AMMCOMPENLIQCORIMASM","LiquidazioneMassaCoriBP","1","Y","5","NULL","M","2005-12-12T15:15:30.000","CED","2005-12-12T10:09:01.000","CED","1","0.AMM.COMPEN.CORI.MASSA","NULL"
"0.PRV.CON.VARIAZIONI","Variazioni","NULL","NULL","60","N","3","NULL","VARIAZIONI","2006-06-08T16:02:32.000","AMMINISTRATORE","2006-06-08T16:02:32.000","AMMINISTRATORE","1","0.PRV.CON","NULL"
