"cd_ti_pasto","ti_area_geografica","pg_nazione","pg_rif_inquadramento","dt_inizio_validita","cd_divisa","limite_max_pasto","dt_fine_validita","dt_cancellazione","duva","utcr","dacr","utuv","pg_ver_rec","cd_area_estera"
"PASTO_GIORNALIERO","E","0","12","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","12","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","12","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","12","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","12","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","12","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","12","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","13","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","13","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","14","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","14","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","23","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","23","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","23","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","23","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","24","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","24","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","25","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","25","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","26","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","26","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","40.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","A"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","40.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","B"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","45.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","C"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","60.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","D"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","65.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","E"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","70.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","F"
"PASTO_GIORNALIERO","E","0","46","2010-05-31T00:00:00.000","EURO","75.00","2016-03-10T00:00:00.000","NULL","2016-03-11T08:26:46.000","CED","2011-09-23T15:04:39.000","CED_RP","2","G"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","60.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","A"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","60.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","B"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","60.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","C"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","70.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","D"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","80.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","E"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","85.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","F"
"PASTO_GIORN_SEGUITO","E","0","46","2010-05-31T00:00:00.000","EURO","95.00","2016-03-11T00:00:00.000","NULL","2016-03-11T09:00:01.000","CED","2011-09-23T15:04:39.000","CED_RP","2","G"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","47","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","47","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","48","2010-05-31T00:00:00.000","EURO","75.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORN_SEGUITO","E","0","48","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","40.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","45.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","65.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","49","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
