"cd_tipo_ammortamento","ti_ammortamento","cd_categoria_gruppo","esercizio_competenza","dt_cancellazione","utcr","dacr","utuv","duva","pg_ver_rec"
"10","O","3.7721","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"09","O","1.2202","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2002-07-25T10:57:40.000","1"
"04","O","10.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","MATRASCIA","2004-03-31T08:42:35.000","1"
"10","O","3.7682","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3162","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.9991","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.312","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.841","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8600","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.850","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2644","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.241","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1721","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1840","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1843","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.2121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.2161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"09","O","1.0","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"10","O","3.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5402","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5400","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5602","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4404","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4406","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5606","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6003","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6000","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4202","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.1401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.1601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.600","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2044","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2000","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.402","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.3000","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2045","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.8202","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2781","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.8441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2921","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3261","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8442","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1501","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7480","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7602","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5841","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5881","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.5921","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7840","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.855","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7842","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1405","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6681","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5162","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5441","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5461","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.7801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"14","O","6.1002","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"14","O","6.1001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"14","O","6.1000","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.9001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2002-07-25T11:20:45.000","1"
"17","O","13.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","MATRASCIA","2004-03-30T16:53:59.000","1"
"19","O","19.1","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","MATRASCIA","2004-06-01T12:21:13.000","1"
"10","O","3.3361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.807","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.521","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2782","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.41","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.282","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3722","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2082","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.423","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1284","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.424","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"09","O","1.9","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"10","O","3.6","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4800","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5701","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.8802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.7003","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4405","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6302","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6202","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6200","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.1801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.1602","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.3402","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2003","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.1001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.4001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.3001","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.5603","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.2401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.8200","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.7400","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.6400","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"09","O","1.8201","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2801","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2841","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.8443","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.2321","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:51.000","1"
"10","O","3.8361","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8440","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.3120","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.724","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2643","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6883","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6281","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6321","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.7401","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6881","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.6720","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.852","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.4484","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1443","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.3724","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.7681","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.7641","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4881","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.8041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.1163","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.4962","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.7961","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5041","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5081","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.5122","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:54.000","1"
"10","O","3.3641","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.8121","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.4322","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.725","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1161","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.2784","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.859","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.81","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1363","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:52.000","1"
"10","O","3.1881","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.1280","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:53.000","1"
"10","O","3.3","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5403","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.2051","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4400","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.4802","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.5601","2017","NULL","MIGRAZIONE","2017-05-19T14:53:27.000","SYSTEM","2001-10-08T16:13:50.000","1"
"09","O","1.6301","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.3401","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.801","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.400","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.401","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.5405","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.4002","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.3601","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.2800","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.2200","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.2042","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"09","O","1.7200","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"13","O","2.21","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"10","O","3.8281","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"10","O","3.2881","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"10","O","3.2840","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"10","O","3.2481","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"10","O","3.2561","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
"10","O","3.1445","2018","NULL","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:53.000","1"
