"pg_call","par_num","proc_name","messagetouser","str01","str02","str03","str04","str05","str06","str07","str08","str09","str10","dt01","dt02","dt03","dt04","dt05","dt06","dt07","dt08","dt09","dt10","int01","int02","int03","int04","long01","long02","long03","long04","dec01","dec02","dec03","dec04","dec05","dec06","dec07","dec08","dec09","dec10","dacr","utcr","duva","utuv","pg_ver_rec"
"49883","525","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002001305","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","526","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002001308","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49883","527","CNRCTB047.riportoNextEsDocCOnt","NULL","999","E","NULL","NULL","NULL","000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2002001311","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-11T18:16:45.000","TATARELLIR","2007-01-11T18:16:45.000","TATARELLIR","1"
"49665","110","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005000112","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","111","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000115","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","112","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000117","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","113","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005000118","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","114","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005000131","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","115","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000138","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","116","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005000140","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","117","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000141","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","118","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","9","2007","2005","2005000151","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","119","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005000158","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","120","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000189","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","121","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000190","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","122","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005000191","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","123","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005000206","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","124","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000212","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","125","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005000214","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","126","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000221","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","127","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005000231","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","128","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005000235","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","129","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005000237","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","130","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005000241","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","131","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005000245","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","132","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","64","2007","2005","2005000412","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","133","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","11","2007","2005","2005000569","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","134","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","7","2007","2005","2005000830","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","135","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","9","2007","2005","2005001067","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","136","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","16","2007","2005","2005001204","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","137","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","14","2007","2005","2005001205","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","138","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005001389","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","139","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","10","2007","2005","2005001641","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","140","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005001664","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","141","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","14","2007","2005","2005001688","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","142","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","12","2007","2005","2005001871","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","143","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005001917","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","144","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005001918","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","145","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005002086","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","146","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","9","2007","2005","2005002125","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","147","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","19","2007","2005","2005002148","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","148","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005002225","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","149","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005002226","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","150","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005002286","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","167","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005004502","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","168","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005004570","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","169","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005004869","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","170","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","7","2007","2005","2005006004","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","171","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005006303","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","172","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","2","2007","2005","2005100009","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","173","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","2","2007","2005","2005100012","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","174","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","2","2007","2005","2005100015","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","175","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","1","2007","2005","2005100023","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","151","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005002609","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","152","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005002610","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","153","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","8","2007","2005","2005002655","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","154","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005002679","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","155","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","5","2007","2005","2005002794","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","156","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005003178","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","157","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005003395","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","158","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","7","2007","2005","2005003425","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","159","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","4","2007","2005","2005003509","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
"49665","160","CNRCTB047.riportoNextEsDocCOnt","NULL","999","S","NULL","NULL","NULL","999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2006","6","2007","2005","2005003680","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2007-01-09T17:21:24.000","CROSATI","2007-01-09T17:21:24.000","CROSATI","1"
