"pg_tipologia","esercizio_siope","ti_gestione_siope","cd_siope","utcr","dacr","utuv","duva","pg_ver_rec"
"28","2007","S","5692","SI_SF","2007-05-16T00:00:00.000","SI_SF","2007-05-16T00:00:00.000","1"
"17","2012","E","1249","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"17","2012","E","2152","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"17","2012","E","2249","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"17","2012","S","2214","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"17","2012","S","5412","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"17","2012","S","5614","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"18","2012","E","1250","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"18","2012","E","2250","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"18","2012","S","2215","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"18","2012","S","5615","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"19","2012","E","1251","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"19","2012","E","2251","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"19","2012","S","2216","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"19","2012","S","5616","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"24","2012","E","1289","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"24","2012","E","2189","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"24","2012","S","2289","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"24","2012","S","5489","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"26","2012","E","1291","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"26","2012","E","2291","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"26","2012","S","2291","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"26","2012","S","5691","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"20","2012","E","1252","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"20","2012","E","2252","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"20","2012","S","2217","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"20","2012","S","5617","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"21","2012","E","1253","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"21","2012","E","2253","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"21","2012","S","2218","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"21","2012","S","5618","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"22","2012","E","1253","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"22","2012","E","2253","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"22","2012","S","2218","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"22","2012","S","5618","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"23","2012","E","1254","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","$$$$RIBALTAMENTO$$$$","2011-09-27T12:45:13.000","1"
"13","2018","E","2246","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"13","2018","S","2211","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"13","2018","S","5409","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"13","2018","S","5611","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"14","2018","E","1247","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"14","2018","E","2151","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"14","2018","E","2247","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"14","2018","S","2212","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"14","2018","S","5410","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"14","2018","S","5612","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"15","2018","E","1248","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"15","2018","E","2150","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"15","2018","E","2248","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"15","2018","S","2213","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"15","2018","S","5411","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"15","2018","S","5613","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"16","2018","E","1249","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"16","2018","E","2152","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"16","2018","E","2249","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"16","2018","S","2214","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"16","2018","S","5412","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"16","2018","S","5614","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"17","2018","E","1249","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"17","2018","E","2152","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"17","2018","E","2249","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"17","2018","S","2214","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"17","2018","S","5412","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"17","2018","S","5614","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"18","2018","E","1250","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"18","2018","E","2250","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"18","2018","S","2215","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"18","2018","S","5615","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"19","2018","E","1251","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"19","2018","E","2251","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"19","2018","S","2216","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"19","2018","S","5616","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"24","2018","E","1289","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"24","2018","E","2189","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"24","2018","S","2289","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"24","2018","S","5489","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"26","2018","E","1291","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"26","2018","E","2291","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"26","2018","S","2291","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"26","2018","S","5691","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"20","2018","E","1252","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"20","2018","E","2252","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"20","2018","S","2217","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"20","2018","S","5617","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"21","2018","E","1253","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"21","2018","E","2253","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"21","2018","S","2218","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"21","2018","S","5618","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"22","2018","E","1253","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"22","2018","E","2253","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"32","2018","S","1499","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"27","2018","S","2292","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"27","2018","S","5692","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"28","2018","E","1292","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"28","2018","E","2292","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"6","2018","S","2205","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"8","2018","S","5607","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"9","2018","E","1243","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"9","2018","E","2145","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"9","2018","E","2243","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"9","2018","S","2208","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"9","2018","S","5405","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"9","2018","S","5608","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"10","2018","E","1244","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"10","2018","E","2147","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"29","2018","E","1293","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"29","2018","E","2191","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"29","2018","E","2293","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"29","2018","S","2293","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"29","2018","S","5491","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"29","2018","S","5693","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"30","2018","E","1294","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"30","2018","E","2192","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"30","2018","E","2294","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"30","2018","S","2294","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"30","2018","S","5492","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"31","2018","E","1295","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"31","2018","E","2295","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"31","2018","S","2295","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"31","2018","S","5695","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"32","2018","E","1296","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"32","2018","E","2296","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"32","2018","S","2296","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"32","2018","S","5696","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"30","2018","S","5694","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"24","2018","S","5689","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"25","2018","E","2189","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"25","2018","S","5489","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"4","2018","E","1221","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"24","2018","E","2289","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"25","2018","E","1289","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"25","2018","E","2289","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"26","2018","E","1292","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"4","2018","E","1222","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"25","2018","S","2289","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"25","2018","S","5689","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"1","2018","E","1211","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"1","2018","E","1212","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"1","2018","E","2211","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"1","2018","E","2212","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"1","2018","S","2201","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"1","2018","S","5601","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"2","2018","E","1241","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"2","2018","E","2241","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"2","2018","S","2202","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"3","2018","S","5602","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"7","2018","E","1233","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"7","2018","E","2143","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"7","2018","E","2233","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"7","2018","S","2206","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"7","2018","S","5403","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"4","2018","S","2203","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"4","2018","S","5603","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"5","2018","E","1231","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"5","2018","E","2144","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"5","2018","E","2231","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"6","2018","E","1232","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"6","2018","E","2142","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"6","2018","E","2232","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"2","2018","S","5602","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"3","2018","E","1241","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"3","2018","E","2241","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"3","2018","S","2202","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"10","2018","E","2244","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"10","2018","S","2209","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"10","2018","S","5407","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"10","2018","S","5609","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"11","2018","E","1245","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"11","2018","E","2148","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
"11","2018","E","2245","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","$$$$RIBALTAMENTO$$$$","2018-01-08T14:48:49.000","1"
