"livello","numero","numero_dett","nome","descrizione","sequenza_esecuzione","data_esecuzione","dacr","utuv","duva","utcr","pg_ver_rec"
"3","1","25","it.cnr.contabres.db.patch.base003.patch001.D025 1.7","Richieste CNR 117R e 118R quadratura Entrate/Spese su insieme
Fix mancata estrazione dettagli di carico in aggregazione dettagli piani di gestione
Conseguente sistemazione dei meccanismi di produzione dell'aggregato","25","2002-05-28T17:04:11.000","2002-05-28T17:04:11.000","PATCHMAN","2002-05-28T17:04:11.000","PATCHMAN","1"
"3","1","30","it.cnr.contabres.db.patch.base003.patch001.D030 1.2","Inventario BENI APG
Package gestione inventario
Area di gestione delle varie tipologie di ammortamento e delle associazioni
tra categoria inventariabile e tipo ammortamento","30","2002-05-28T17:04:23.000","2002-05-28T17:04:23.000","PATCHMAN","2002-05-28T17:04:23.000","PATCHMAN","1"
"3","1","35","it.cnr.contabres.db.patch.base003.patch001.D035 1.1","Sistemazione foreign keys su Ordine dettaglio contributo ritenuta e variazioni bilancio preventivo","35","2002-05-28T17:04:32.000","2002-05-28T17:04:32.000","PATCHMAN","2002-05-28T17:04:32.000","PATCHMAN","1"
"3","1","40","it.cnr.contabres.db.patch.base003.patch001.D040 1.2","Aggiornamento trigger di storico obbligazione","40","2002-05-28T17:04:38.000","2002-05-28T17:04:38.000","PATCHMAN","2002-05-28T17:04:38.000","PATCHMAN","1"
"3","1","45","it.cnr.contabres.db.patch.base003.patch001.D045 1.0","Modifica banca e abicab","45","2002-05-28T17:04:57.000","2002-05-28T17:04:57.000","PATCHMAN","2002-05-28T17:04:57.000","PATCHMAN","1"
"3","1","50","it.cnr.contabres.db.patch.base003.patch001.D050 1.0","Fix minori su produzione bilancio finanziario CNR/CDS","50","2002-05-28T17:05:14.000","2002-05-28T17:05:14.000","PATCHMAN","2002-05-28T17:05:14.000","PATCHMAN","1"
"3","1","55","it.cnr.contabres.db.patch.base003.patch001.D055 1.1","modifiche a inventario","55","2002-05-28T17:05:29.000","2002-05-28T17:05:29.000","PATCHMAN","2002-05-28T17:05:29.000","PATCHMAN","1"
"3","1","60","it.cnr.contabres.db.patch.base003.patch001.D060 1.1","Resi tabellizzati gli attributi cd_attivita_inps e altra_ass_previd_inps sulla tabella ANAGRAFICO
Revisione documenti autorizzatori per gestione stati trasmissione cassiere
Revisione doc amm per gestione stati COEP/COAN + associazione fondo","60","2002-05-28T17:05:47.000","2002-05-28T17:05:47.000","PATCHMAN","2002-05-28T17:05:47.000","PATCHMAN","1"
"3","1","62","it.cnr.contabres.db.patch.base003.patch001.D062 1.1","Creazione compenso
Package modifica stato cofi
Package compenso","62","2002-05-28T17:06:05.000","2002-05-28T17:06:05.000","PATCHMAN","2002-05-28T17:06:05.000","PATCHMAN","1"
"3","1","65","it.cnr.contabres.db.patch.base003.patch001.D065 1.3","Creazione effetto COEP/CORI
Revisione gestione COEP/COAN tab+procedure
Motore reg. mandati/reversali","65","2002-05-28T17:06:46.000","2002-05-28T17:06:46.000","PATCHMAN","2002-05-28T17:06:46.000","PATCHMAN","1"
"3","1","67","it.cnr.contabres.db.patch.base003.patch001.D067 1.0","Introduzione tabella categoria gruppo inventario","67","2002-05-28T17:07:00.000","2002-05-28T17:07:00.000","PATCHMAN","2002-05-28T17:07:00.000","PATCHMAN","1"
"3","1","70","it.cnr.contabres.db.patch.base003.patch001.D070 1.0","Dati cablati COEP/COAN","70","2002-05-28T17:07:06.000","2002-05-28T17:07:06.000","PATCHMAN","2002-05-28T17:07:06.000","PATCHMAN","1"
"3","1","75","it.cnr.contabres.db.patch.base003.patch001.D075 1.0","Help table data","75","2002-05-28T17:07:26.000","2002-05-28T17:07:26.000","PATCHMAN","2002-05-28T17:07:26.000","PATCHMAN","1"
"3","1","80","it.cnr.contabres.db.patch.base003.patch001.D080 1.0","Fix post rilascio MAGGIO 2002
1. 2 Fix su CNCTB060
2. FIX V_ACCERTAMENTO_IM_REVERSALE","80","2002-05-28T17:08:13.000","2002-05-28T17:08:13.000","PATCHMAN","2002-05-28T17:08:13.000","PATCHMAN","1"
"3","1","85","it.cnr.contabres.db.patch.base003.patch001.D085 1.0","Aggiornamento della tabella abicab per eliminazione riferimenti a comuni inesistenti","85","2002-05-28T17:09:04.000","2002-05-28T17:09:04.000","PATCHMAN","2002-05-28T17:09:04.000","PATCHMAN","1"
"3","1","90","it.cnr.contabres.db.patch.base003.patch001.D090 1.0","Clean up ass_bp_accesso + fix ordinamento main applicativo sotto root 0","90","2002-05-29T17:32:54.000","2002-05-29T17:32:54.000","PATCHMAN","2002-05-29T17:32:54.000","PATCHMAN","1"
"3","1","95","it.cnr.contabres.db.patch.base003.patch001.D095 1.0","Fix aggregazione dettagli di natura 5 scorretta per CDR AREA","95","2002-07-02T17:36:39.000","2002-07-02T17:36:39.000","PATCHMAN","2002-07-02T17:36:39.000","PATCHMAN","1"
"3","1","100","it.cnr.contabres.db.patch.base003.patch001.D100 1.0","Fix sua natura 5 in aree","100","2002-07-11T13:49:41.000","2002-07-11T13:49:41.000","PATCHMAN","2002-07-11T13:49:41.000","PATCHMAN","1"
"3","2","0","it.cnr.contabres.db.patch.base003.patch002.D000_P000MB_generici_cori_fondo 1.0","P000MB_generici_cori_fondo","0","2002-08-19T16:37:56.000","2002-08-19T16:37:56.000","PATCHMAN","2002-08-19T16:37:56.000","PATCHMAN","1"
"3","2","5","it.cnr.contabres.db.patch.base003.patch002.D005_P005MB_nuovo_effetto_cori 1.0","P005MB_nuovo_effetto_cori","5","2002-08-19T16:38:00.000","2002-08-19T16:38:00.000","PATCHMAN","2002-08-19T16:38:00.000","PATCHMAN","1"
"3","2","10","it.cnr.contabres.db.patch.base003.patch002.D010_P010MB_offline_printer 1.0","P010MB_offline_printer","10","2002-08-19T16:38:01.000","2002-08-19T16:38:01.000","PATCHMAN","2002-08-19T16:38:01.000","PATCHMAN","1"
"3","2","15","it.cnr.contabres.db.patch.base003.patch002.D015_P015MB_change_coep 1.0","P015MB_change_coep","15","2002-08-19T16:38:02.000","2002-08-19T16:38:02.000","PATCHMAN","2002-08-19T16:38:02.000","PATCHMAN","1"
"3","2","20","it.cnr.contabres.db.patch.base003.patch002.D020_P020MB_ibm_log 1.0","P020MB_ibm_log","20","2002-08-19T16:38:02.000","2002-08-19T16:38:02.000","PATCHMAN","2002-08-19T16:38:02.000","PATCHMAN","1"
"3","2","25","it.cnr.contabres.db.patch.base003.patch002.D025_P025MB_distinta 1.0","P025MB_distinta","25","2002-08-19T16:38:04.000","2002-08-19T16:38:04.000","PATCHMAN","2002-08-19T16:38:04.000","PATCHMAN","1"
"3","2","30","it.cnr.contabres.db.patch.base003.patch002.D030_P030MB_effetto_coep_cat_gruppo 1.0","P030MB_effetto_coep_cat_gruppo","30","2002-08-19T16:38:05.000","2002-08-19T16:38:05.000","PATCHMAN","2002-08-19T16:38:05.000","PATCHMAN","1"
"3","2","35","it.cnr.contabres.db.patch.base003.patch002.D035_P035MB_abilit_a_terzo_per_gestutenze 1.0","P035MB_abilit_a_terzo_per_gestutenze","35","2002-08-19T16:38:06.000","2002-08-19T16:38:06.000","PATCHMAN","2002-08-19T16:38:06.000","PATCHMAN","1"
"3","2","40","it.cnr.contabres.db.patch.base003.patch002.D040_P040MB_vsx_paradigm 1.0","P040MB_vsx_paradigm","40","2002-08-19T16:38:08.000","2002-08-19T16:38:08.000","PATCHMAN","2002-08-19T16:38:08.000","PATCHMAN","1"
"3","2","45","it.cnr.contabres.db.patch.base003.patch002.D045_P045MB_modifiche_COEP 1.0","P045MB_modifiche_COEP","45","2002-08-19T16:38:08.000","2002-08-19T16:38:08.000","PATCHMAN","2002-08-19T16:38:08.000","PATCHMAN","1"
"3","2","50","it.cnr.contabres.db.patch.base003.patch002.D050_P050MB_eliminazione_obsoleti 1.0","P050MB_eliminazione_obsoleti","50","2002-08-19T16:38:11.000","2002-08-19T16:38:11.000","PATCHMAN","2002-08-19T16:38:11.000","PATCHMAN","1"
"3","2","55","it.cnr.contabres.db.patch.base003.patch002.D055_P055MB_causali_coge 1.0","P055MB_causali_coge","55","2002-08-19T16:38:11.000","2002-08-19T16:38:11.000","PATCHMAN","2002-08-19T16:38:11.000","PATCHMAN","1"
"3","2","60","it.cnr.contabres.db.patch.base003.patch002.D060_P060MB_report_registry 1.0","P060MB_report_registry","60","2002-08-19T16:38:16.000","2002-08-19T16:38:16.000","PATCHMAN","2002-08-19T16:38:16.000","PATCHMAN","1"
"3","2","65","it.cnr.contabres.db.patch.base003.patch002.D065_P065MB_causali_var_bilancio 1.0","P065MB_causali_var_bilancio","65","2002-08-19T16:38:16.000","2002-08-19T16:38:16.000","PATCHMAN","2002-08-19T16:38:16.000","PATCHMAN","1"
"3","2","70","it.cnr.contabres.db.patch.base003.patch002.D070_P070MB_batch_control 1.0","P070MB_batch_control","70","2002-08-19T16:38:18.000","2002-08-19T16:38:18.000","PATCHMAN","2002-08-19T16:38:18.000","PATCHMAN","1"
"3","2","75","it.cnr.contabres.db.patch.base003.patch002.D075_P075MB_area_scientifica 1.0","P075MB_area_scientifica","75","2002-08-19T16:38:19.000","2002-08-19T16:38:19.000","PATCHMAN","2002-08-19T16:38:19.000","PATCHMAN","1"
"3","2","80","it.cnr.contabres.db.patch.base003.patch002.D080_P080MB_ass_mandato_mandato 1.0","P080MB_ass_mandato_mandato","80","2002-08-19T16:38:19.000","2002-08-19T16:38:19.000","PATCHMAN","2002-08-19T16:38:19.000","PATCHMAN","1"
"3","2","85","it.cnr.contabres.db.patch.base003.patch002.D085_P085MI_LIQUIDAZIONE_IVA 1.0","P085MI_LIQUIDAZIONE_IVA","85","2002-08-19T16:38:21.000","2002-08-19T16:38:21.000","PATCHMAN","2002-08-19T16:38:21.000","PATCHMAN","1"
"3","2","90","it.cnr.contabres.db.patch.base003.patch002.D090_P090MI_fondo_economale 1.0","P090MI_fondo_economale","90","2002-08-19T16:38:25.000","2002-08-19T16:38:25.000","PATCHMAN","2002-08-19T16:38:25.000","PATCHMAN","1"
"3","2","95","it.cnr.contabres.db.patch.base003.patch002.D095_P095MI_fondo_economale_spesa 1.0","P095MI_fondo_economale_spesa","95","2002-08-19T16:38:25.000","2002-08-19T16:38:25.000","PATCHMAN","2002-08-19T16:38:25.000","PATCHMAN","1"
"8","5","5","it.cnr.contabres.db.patch.base008.patch005.D005_V000XX_viste_procedure null","V000XX_viste_procedure","5","2004-01-23T16:56:25.000","2004-01-23T16:56:25.000","PATCHMAN","2004-01-23T16:56:25.000","PATCHMAN","1"
"9","1","5","it.cnr.contabres.db.patch.base009.patch001.D005_P005MB_BANCA 1.0","P005MB_BANCA","5","2004-02-18T16:56:13.000","2004-02-18T16:56:13.000","PATCHMAN","2004-02-18T16:56:13.000","PATCHMAN","1"
"9","1","10","it.cnr.contabres.db.patch.base009.patch001.D010_P010MB_BFRAMEBLOB 1.0","P010MB_BFRAMEBLOB","10","2004-02-18T16:56:14.000","2004-02-18T16:56:14.000","PATCHMAN","2004-02-18T16:56:14.000","PATCHMAN","1"
"9","1","15","it.cnr.contabres.db.patch.base009.patch001.D015_P015LF_TIPO_COMPENSO 1.0","P015LF_TIPO_COMPENSO","15","2004-02-18T16:56:14.000","2004-02-18T16:56:14.000","PATCHMAN","2004-02-18T16:56:14.000","PATCHMAN","1"
"9","1","20","it.cnr.contabres.db.patch.base009.patch001.D020_P020PZ_CONFIG_STM_CERTIFICAZIONE 1.0","P020PZ_CONFIG_STM_CERTIFICAZIONE","20","2004-02-18T16:56:15.000","2004-02-18T16:56:15.000","PATCHMAN","2004-02-18T16:56:15.000","PATCHMAN","1"
"9","1","25","it.cnr.contabres.db.patch.base009.patch001.D025_P025MI_LOG_REGISTRY 1.0","P025MI_LOG_REGISTRY","25","2004-02-18T16:56:16.000","2004-02-18T16:56:16.000","PATCHMAN","2004-02-18T16:56:16.000","PATCHMAN","1"
"9","1","30","it.cnr.contabres.db.patch.base009.patch001.D030_P030MI_LOG_BANCA 1.0","P030MI_LOG_BANCA","30","2004-02-18T16:56:18.000","2004-02-18T16:56:18.000","PATCHMAN","2004-02-18T16:56:18.000","PATCHMAN","1"
"9","1","35","it.cnr.contabres.db.patch.base009.patch001.D035_P035MI_LOG_ESERCIZIO 1.0","P035MI_LOG_ESERCIZIO","35","2004-02-18T16:56:19.000","2004-02-18T16:56:19.000","PATCHMAN","2004-02-18T16:56:19.000","PATCHMAN","1"
"9","1","40","it.cnr.contabres.db.patch.base009.patch001.D040_P040MI_LOG_CONFIGURAZIONE_CNR 1.0","P040MI_LOG_CONFIGURAZIONE_CNR","40","2004-02-18T16:56:20.000","2004-02-18T16:56:20.000","PATCHMAN","2004-02-18T16:56:20.000","PATCHMAN","1"
"9","1","45","it.cnr.contabres.db.patch.base009.patch001.D045_P045MB_ASS_CDP_MESE_ROUND 1.0","P045MB_ASS_CDP_MESE_ROUND","45","2004-02-18T16:56:21.000","2004-02-18T16:56:21.000","PATCHMAN","2004-02-18T16:56:21.000","PATCHMAN","1"
"9","1","50","it.cnr.contabres.db.patch.base009.patch001.D050_P050PZ_crea_seq_estrazione_dati_fiscali 1.0","P050PZ_crea_seq_estrazione_dati_fiscali","50","2004-02-18T16:56:21.000","2004-02-18T16:56:21.000","PATCHMAN","2004-02-18T16:56:21.000","PATCHMAN","1"
"9","1","55","it.cnr.contabres.db.patch.base009.patch001.D055_P055PZ_ins_BATCH_LOG_TIPO_per_CUD 1.0","P055PZ_ins_BATCH_LOG_TIPO_per_CUD","55","2004-02-18T16:56:21.000","2004-02-18T16:56:21.000","PATCHMAN","2004-02-18T16:56:21.000","PATCHMAN","1"
"9","1","60","it.cnr.contabres.db.patch.base009.patch001.D060_P060PZ_ins_BFRAME_BLOB_TIPO_per_CUD 1.0","P060PZ_ins_BFRAME_BLOB_TIPO_per_CUD","60","2004-02-18T16:56:21.000","2004-02-18T16:56:21.000","PATCHMAN","2004-02-18T16:56:21.000","PATCHMAN","1"
"9","1","65","it.cnr.contabres.db.patch.base009.patch001.D065_P065PZ_crea_tab_CONFIG_ESTRAZIONE_CUD 1.0","P065PZ_crea_tab_CONFIG_ESTRAZIONE_CUD","65","2004-02-18T16:56:22.000","2004-02-18T16:56:22.000","PATCHMAN","2004-02-18T16:56:22.000","PATCHMAN","1"
"9","1","70","it.cnr.contabres.db.patch.base009.patch001.D070_P070PZ_crea_tab_NOTE_ANAGRAFICO 1.0","P070PZ_crea_tab_NOTE_ANAGRAFICO","70","2004-02-18T16:56:22.000","2004-02-18T16:56:22.000","PATCHMAN","2004-02-18T16:56:22.000","PATCHMAN","1"
"9","1","75","it.cnr.contabres.db.patch.base009.patch001.D075_P075PZ_crea_tab_appoggio_ESTRAZIONE_CUD 1.0","P075PZ_crea_tab_appoggio_ESTRAZIONE_CUD","75","2004-02-18T16:56:24.000","2004-02-18T16:56:24.000","PATCHMAN","2004-02-18T16:56:24.000","PATCHMAN","1"
"9","1","80","it.cnr.contabres.db.patch.base009.patch001.D080_U000GB_ALBERO_MAIN 1.0","U000GB_ALBERO_MAIN","80","2004-02-18T16:56:25.000","2004-02-18T16:56:25.000","PATCHMAN","2004-02-18T16:56:25.000","PATCHMAN","1"
"9","1","85","it.cnr.contabres.db.patch.base009.patch001.D085_U010LF_REPORT_REGISTRY 1.0","U010LF_REPORT_REGISTRY","85","2004-02-18T16:56:25.000","2004-02-18T16:56:25.000","PATCHMAN","2004-02-18T16:56:25.000","PATCHMAN","1"
"9","1","90","it.cnr.contabres.db.patch.base009.patch001.D090_U020LF_TMP_REPORT_GENERICO 1.0","U020LF_TMP_REPORT_GENERICO","90","2004-02-18T16:56:26.000","2004-02-18T16:56:26.000","PATCHMAN","2004-02-18T16:56:26.000","PATCHMAN","1"
"9","1","95","it.cnr.contabres.db.patch.base009.patch001.D095_U025XX_CONFIGURAZIONE_CNR 1.0","U025XX_CONFIGURAZIONE_CNR","95","2004-02-18T16:56:26.000","2004-02-18T16:56:26.000","PATCHMAN","2004-02-18T16:56:26.000","PATCHMAN","1"
"9","1","100","it.cnr.contabres.db.patch.base009.patch001.D100_V000XX_viste_procedure null","V000XX_viste_procedure","100","2004-02-18T17:00:18.000","2004-02-18T17:00:18.000","PATCHMAN","2004-02-18T17:00:18.000","PATCHMAN","1"
"9","1","105","it.cnr.contabres.db.patch.base009.patch001.D105_V005XX_viste_procedure_2 null","V005XX_viste_procedure_2","105","2004-02-18T17:00:22.000","2004-02-18T17:00:22.000","PATCHMAN","2004-02-18T17:00:22.000","PATCHMAN","1"
"9","2","5","it.cnr.contabres.db.patch.base009.patch002.D005_U000GB_ALBERO_MAIN 1.0","U000GB_ALBERO_MAIN","5","2004-02-18T17:42:39.000","2004-02-18T17:42:39.000","PATCHMAN","2004-02-18T17:42:39.000","PATCHMAN","1"
"9","2","10","it.cnr.contabres.db.patch.base009.patch002.D010_U010LF_REPORT_REGISTRY 1.0","U010LF_REPORT_REGISTRY","10","2004-02-18T17:42:39.000","2004-02-18T17:42:39.000","PATCHMAN","2004-02-18T17:42:39.000","PATCHMAN","1"
"9","2","15","it.cnr.contabres.db.patch.base009.patch002.D015_V000XX_viste_procedure null","V000XX_viste_procedure","15","2004-02-18T17:43:31.000","2004-02-18T17:43:31.000","PATCHMAN","2004-02-18T17:43:31.000","PATCHMAN","1"
"9","3","5","it.cnr.contabres.db.patch.base009.patch003.D005_P000PZ_alter_tab_ESTRAZIONE_CUD_DETT 1.1","P000PZ_alter_tab_ESTRAZIONE_CUD_DETT","5","2004-03-09T16:38:05.000","2004-03-09T16:38:05.000","PATCHMAN","2004-03-09T16:38:05.000","PATCHMAN","1"
"9","3","10","it.cnr.contabres.db.patch.base009.patch003.D010_P005PZ_alter_tab_ESTRAZIONE_CUD 1.0","P005PZ_alter_tab_ESTRAZIONE_CUD","10","2004-03-09T16:38:06.000","2004-03-09T16:38:06.000","PATCHMAN","2004-03-09T16:38:06.000","PATCHMAN","1"
"9","3","15","it.cnr.contabres.db.patch.base009.patch003.D015_U000XX_CONFIGURAZIONE_CNR 1.0","U000XX_CONFIGURAZIONE_CNR","15","2004-03-09T16:38:06.000","2004-03-09T16:38:06.000","PATCHMAN","2004-03-09T16:38:06.000","PATCHMAN","1"
"9","3","20","it.cnr.contabres.db.patch.base009.patch003.D020_V000XX_viste_procedure null","V000XX_viste_procedure","20","2004-03-09T16:39:50.000","2004-03-09T16:39:50.000","PATCHMAN","2004-03-09T16:39:50.000","PATCHMAN","1"
"9","3","25","it.cnr.contabres.db.patch.base009.patch003.D025_V005XX_viste_procedure2 null","V005XX_viste_procedure2","25","2004-03-09T16:39:59.000","2004-03-09T16:39:59.000","PATCHMAN","2004-03-09T16:39:59.000","PATCHMAN","1"
