"esercizio","cd_causale_coge","ds_causale","ti_causale_coge","centro_costo","dt_cancellazione","dacr","duva","utuv","utcr","pg_ver_rec"
"2006","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","LIQUID_IVA_SALDO","Liquidazione IVA saldo versato","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","CARICO_BENE_DUREVOLE","Carico di bene durevole","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","MIGRAZIONE_BENI","Migrazione beni durevoli","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","DISMISSIONE_BENE_DUREVOLE_TRASF","Dismissione di bene durevole da trasferimento","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2006","CARICO_BENE_DUREVOLE_TRASF","Carico di bene durevole da trasferimento","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2005","AMMORTAMENTO_ESER_PREC","Riporto Ammortamento esercizio precedente","A","NULL","NULL","2005-11-02T16:25:38.000","2005-11-02T16:25:38.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","AMMORTAMENTO","Ammortamento","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","ANNULLAMENTO_DOC_ESERCIZIO_CHIUSO","Annullamento (congelamento) di documento amministrativo di esercizio chiuso","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","CHIUSURA_CONTO_ECONOMICO","Chiusura del conto economico","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","CHIUSURA_STATO_PATRIMONIALE","Chiusura dello stato patrimoniale","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","DETERMINAZIONE_UTILE_PERDITA","Determinazione utile/perdita d'esercizio","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","DISMISSIONE_BENE_DUREVOLE","Dismissione di bene durevole","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","PERDITE_SU_CAMBI","Perdite su cambi per crediti/debiti","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","RATEI","Ratei","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","RATEI_P2","Ratei parte 2","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","RIAPERTURA_CONTI","Riapertura dei conti","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","RISCONTI","Risconti","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","RISCONTI_P2","Risconti parte 2","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","LIQUID_IVA_SALDO","Liquidazione IVA saldo versato","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","CARICO_BENE_DUREVOLE","Carico di bene durevole","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","MIGRAZIONE_BENI","Migrazione beni durevoli","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","DISMISSIONE_BENE_DUREVOLE_TRASF","Dismissione di bene durevole da trasferimento","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2007","CARICO_BENE_DUREVOLE_TRASF","Carico di bene durevole da trasferimento","A","NULL","NULL","2006-11-21T14:24:02.000","2006-11-21T14:24:02.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","AMMORTAMENTO","Ammortamento","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","ANNULLAMENTO_DOC_ESERCIZIO_CHIUSO","Annullamento (congelamento) di documento amministrativo di esercizio chiuso","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","CHIUSURA_CONTO_ECONOMICO","Chiusura del conto economico","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","CHIUSURA_STATO_PATRIMONIALE","Chiusura dello stato patrimoniale","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","DETERMINAZIONE_UTILE_PERDITA","Determinazione utile/perdita d'esercizio","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","DISMISSIONE_BENE_DUREVOLE","Dismissione di bene durevole","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","PERDITE_SU_CAMBI","Perdite su cambi per crediti/debiti","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","RATEI","Ratei (competenza totalmente in esercizio precedente)","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","RATEI_P2","Ratei parte 2 (competenza totalmente in esercizio precedente)","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","RIAPERTURA_CONTI","Riapertura dei conti","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","RISCONTI","Risconti","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","RISCONTI_P2","Risconti parte 2","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2008","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2007-10-10T15:38:42.000","2007-10-10T15:38:42.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2014","RATEI_QUOTA","Ratei (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2014-01-02T14:58:54.000","2014-01-02T14:58:54.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2014","RATEI_QUOTA_P2","Ratei parte 2 (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2014-01-02T14:58:54.000","2014-01-02T14:58:54.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","AMMORTAMENTO","Ammortamento","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","ANNULLAMENTO_DOC_ESERCIZIO_CHIUSO","Annullamento (congelamento) di documento amministrativo di esercizio chiuso","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","CHIUSURA_CONTO_ECONOMICO","Chiusura del conto economico","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","CHIUSURA_STATO_PATRIMONIALE","Chiusura dello stato patrimoniale","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","DETERMINAZIONE_UTILE_PERDITA","Determinazione utile/perdita d'esercizio","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","DISMISSIONE_BENE_DUREVOLE","Dismissione di bene durevole","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","PERDITE_SU_CAMBI","Perdite su cambi per crediti/debiti","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RATEI","Ratei","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RATEI_P2","Ratei parte 2","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RIAPERTURA_CONTI","Riapertura dei conti","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RISCONTI","Risconti","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RISCONTI_P2","Risconti parte 2","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","LIQUID_IVA_SALDO","Liquidazione IVA saldo versato","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","CARICO_BENE_DUREVOLE","Carico di bene durevole","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","MIGRAZIONE_BENI","Migrazione beni durevoli","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","DISMISSIONE_BENE_DUREVOLE_TRASF","Dismissione di bene durevole da trasferimento","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","CARICO_BENE_DUREVOLE_TRASF","Carico di bene durevole da trasferimento","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","ANNULLAMENTO_RIGHE_DOC_ESERCIZIO_CHIUSO","Annullamento di righe di documento amministrativo di esercizio chiuso","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RATEI_QUOTA","Ratei (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2018","RATEI_QUOTA_P2","Ratei parte 2 (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2018-01-08T14:48:53.000","2018-01-08T14:48:53.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","AMMORTAMENTO","Ammortamento","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","ANNULLAMENTO_DOC_ESERCIZIO_CHIUSO","Annullamento (congelamento) di documento amministrativo di esercizio chiuso","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","CHIUSURA_CONTO_ECONOMICO","Chiusura del conto economico","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","CHIUSURA_STATO_PATRIMONIALE","Chiusura dello stato patrimoniale","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","DETERMINAZIONE_UTILE_PERDITA","Determinazione utile/perdita d'esercizio","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","DISMISSIONE_BENE_DUREVOLE","Dismissione di bene durevole","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","PERDITE_SU_CAMBI","Perdite su cambi per crediti/debiti","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RATEI","Ratei","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RATEI_P2","Ratei parte 2","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RIAPERTURA_CONTI","Riapertura dei conti","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RISCONTI","Risconti","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RISCONTI_P2","Risconti parte 2","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","LIQUID_IVA_SALDO","Liquidazione IVA saldo versato","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","CARICO_BENE_DUREVOLE","Carico di bene durevole","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","MIGRAZIONE_BENI","Migrazione beni durevoli","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","DISMISSIONE_BENE_DUREVOLE_TRASF","Dismissione di bene durevole da trasferimento","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","CARICO_BENE_DUREVOLE_TRASF","Carico di bene durevole da trasferimento","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","ANNULLAMENTO_RIGHE_DOC_ESERCIZIO_CHIUSO","Annullamento di righe di documento amministrativo di esercizio chiuso","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RATEI_QUOTA","Ratei (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2017","RATEI_QUOTA_P2","Ratei parte 2 (competenza parzialmente in esercizio precedente)","A","NULL","NULL","2017-01-02T10:10:01.000","2017-01-02T10:10:01.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","AMMORTAMENTO","Ammortamento","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","ANNULLAMENTO_DOC_ESERCIZIO_CHIUSO","Annullamento (congelamento) di documento amministrativo di esercizio chiuso","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","CHIUSURA_CONTO_ECONOMICO","Chiusura del conto economico","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","CHIUSURA_STATO_PATRIMONIALE","Chiusura dello stato patrimoniale","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","DETERMINAZIONE_UTILE_PERDITA","Determinazione utile/perdita d'esercizio","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","DISMISSIONE_BENE_DUREVOLE","Dismissione di bene durevole","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","PERDITE_SU_CAMBI","Perdite su cambi per crediti/debiti","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RATEI","Ratei","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RATEI_P2","Ratei parte 2","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RIAPERTURA_CONTI","Riapertura dei conti","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RISCONTI","Risconti","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","RISCONTI_P2","Risconti parte 2","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","UTILE_SU_CAMBI","Utile su cambi per crediti/debiti","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","PAGAMENTO_1210","Pagamento documento con modulo 1210","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","CASSA_BANCA","Scrittura cassa banca","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","LIQUID_IVA_VENDITE","Liquidazione IVA vendite","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","LIQUID_IVA_ACQUISTI","Liquidazione IVA acquisti","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
"2016","LIQUID_IVA_SALDO","Liquidazione IVA saldo versato","A","NULL","NULL","2016-01-07T14:24:20.000","2016-01-07T14:24:20.000","$$$$RIBALTAMENTO$$$$","$$$$RIBALTAMENTO$$$$","1"
