"pg_comune","cd_cap","utcr","duva","utuv","dacr","pg_ver_rec"
"3283","19130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3283","19137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3406","57128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98143","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98144","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98145","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98146","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3469","55014","pg","2006-01-18T10:40:57.000","pg","2006-01-18T10:41:02.000","1"
"3800","98147","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98148","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98149","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98150","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98151","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98152","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98153","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98154","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98155","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98156","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98157","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98158","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98160","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98161","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98162","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98163","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98164","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98165","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98166","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98167","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3800","98168","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20143","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20144","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20145","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20146","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20147","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20148","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20149","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20150","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20151","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20152","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20153","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20154","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20155","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20156","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20157","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20158","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20159","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20160","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20161","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"3831","20162","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4305","80130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"4841","81015","CED_PR","2014-10-16T00:00:00.000","CED_PR","2014-10-16T00:00:00.000","1"
"2055","47010","CED_RP","2015-02-11T00:00:00.000","CED_RP","2015-02-11T00:00:00.000","1"
"7269","30170","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30171","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30172","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30173","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30174","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30175","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7269","30176","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37121","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37122","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37123","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37124","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37125","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37126","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37127","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37128","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37129","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37130","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37131","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37132","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37133","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37134","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37135","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37136","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37137","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37138","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37139","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37140","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37141","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7301","37142","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7692","28921","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7692","28922","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7692","28923","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7692","28924","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"7692","28925","CED_PR","2008-11-24T12:22:17.000","CED_PR","2008-11-24T12:22:17.000","1"
"138","15121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"138","15122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"1898","47521","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"1898","47522","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2583","44121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2583","44122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2583","44123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2583","44124","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2653","71121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2653","71122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2699","47121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"2699","47122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"3868","41121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"3868","41122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"3868","41123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"3868","41124","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"3868","41125","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"3868","41126","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4683","43121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4683","43122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"7337","55048","SYSTEM","2007-09-24T00:00:00.000","SYSTEM","2007-09-24T00:00:00.000","1"
"4683","43123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4683","43124","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4683","43125","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4683","43126","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4789","61121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4789","61122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4834","29121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"4834","29122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5326","48121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5326","48122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5326","48123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5326","48124","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5326","48125","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5345","42121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5345","42122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5345","42123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"5345","42124","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"8035","47921","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"8035","47922","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"8035","47923","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"8035","47924","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"6740","74121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"6740","74122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"6740","74123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"6993","38121","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"6993","38122","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"6993","38123","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"512","70132","CED_PR","2009-04-21T00:00:00.000","CED_PR","2009-04-21T00:00:00.000","1"
"652","52010","System","2010-04-29T00:00:00.000","System","2010-04-29T00:00:00.000","1"
"5521","58027","CED_PR","2011-06-14T00:00:00.000","CED_PR","2011-06-14T00:00:00.000","1"
